,Headlines,Links
242,"Coal India production up 10.3%, share price jumps 2%",https://www.moneycontrol.com/news/business/markets/coal-india-production-up-10-3-share-price-jumps-2-4896551.html
243,Pramod Agrawal takes over as Coal India chairman,https://www.moneycontrol.com/news/business/pramod-agrawal-takes-over-as-coal-india-chairman-4891781.html
244,Coal India output in January rises 10.7%,https://www.moneycontrol.com/news/business/coal-india-output-in-january-rises-10-7-4868951.html
245,CIL gets green nod for 17 mining projects: Coal Minister,https://www.moneycontrol.com/news/business/cil-gets-green-nod-for-17-mining-projects-coal-minister-4868371.html
246,"CIL adheres to environmental, sustainable standards: CMD",https://www.moneycontrol.com/news/business/cil-adheres-to-environmental-sustainable-standards-cmd-4858451.html
247,Coal India - Taking a new turn in 2020,https://www.moneycontrol.com/news/business/markets/coal-india-taking-a-new-turn-in-2020-4856611.html
248,Govt to stop substitutable coal import; can go for auction of 100 fully explored new blocks: Joshi,https://www.moneycontrol.com/news/india/govt-to-stop-substitutable-coal-import-can-go-for-auction-of-100-fully-explored-new-blocks-joshi-4831391.html
249,Coal allocation by CIL to power sector under e-auction drops 23% in April-November,https://www.moneycontrol.com/news/business/coal-allocation-by-cil-to-power-sector-under-e-auction-drops-23-in-april-november-4782781.html
250,Fuel supply by Coal India to power sector drops 9% to 291 MT in April-November,https://www.moneycontrol.com/news/business/fuel-supply-by-coal-india-to-power-sector-drops-9-to-291-mt-in-april-november-4762701.html
251,Has the coal sector reached an inflexion point?,https://www.moneycontrol.com/news/opinion/has-the-coal-sector-reached-an-inflexion-point-4757901.html
